
Naive Bayes Classifier

                 Class
Attribute          CYT    NUC    MIT    ME3    ME2    ME1    EXC    VAC    POX    ERL
  0.65              5.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.66              2.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.67              4.0    3.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.68              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.69              3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.71              1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.72              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.75              3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.79              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  1                 3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  [total]         423.0  413.0  222.0  188.0   94.0   92.0   80.0   79.0   69.0   57.0

mit
  0                 2.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.04              1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.05              1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.06              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.07              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.08              2.0    5.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.09              4.0    4.0    1.0    2.0    1.0    2.0    1.0    2.0    1.0    1.0
  0.1               6.0    7.0    1.0    2.0    1.0    1.0    1.0    1.0    2.0    1.0
  0.11              8.0    6.0    1.0    2.0    1.0    1.0    1.0    2.0    1.0    1.0
  0.12             17.0   11.0    3.0    6.0    2.0    2.0    1.0    2.0    1.0    1.0
  0.13             17.0   21.0    5.0    7.0    2.0    1.0    1.0    2.0    2.0    1.0
  0.14             16.0   15.0    5.0    6.0    2.0    1.0    1.0    2.0    1.0    1.0
  0.15             17.0   21.0    2.0    7.0    4.0    1.0    2.0    6.0    1.0    1.0
  0.16             22.0   24.0    6.0    8.0    2.0    1.0    1.0    4.0    3.0    1.0
  0.17             30.0   25.0    2.0   13.0    2.0    1.0    1.0    4.0    1.0    1.0
  0.18             32.0   28.0    4.0   13.0    2.0    2.0    1.0    2.0    3.0    1.0
  0.19             30.0   18.0    4.0    8.0    6.0    3.0    3.0    1.0    3.0    1.0
  0.2              17.0   14.0    4.0    6.0    3.0    2.0    1.0    1.0    2.0    1.0
  0.21             15.0   12.0    5.0    8.0    1.0    2.0    2.0    3.0    2.0    1.0
  0.22             15.0   20.0    4.0    9.0    3.0    1.0    2.0    1.0    2.0    1.0
  0.23              8.0    8.0    2.0   10.0    2.0    2.0    2.0    1.0    1.0    1.0
  0.24             14.0   15.0    1.0    4.0    1.0    3.0    3.0    2.0    1.0    1.0
  0.25             12.0   12.0    7.0    2.0    1.0    3.0    2.0    1.0    1.0    1.0
  0.26             11.0   15.0    3.0    8.0    3.0    3.0    2.0    3.0    1.0    1.0
  0.27             10.0    8.0    4.0    5.0    2.0    3.0    3.0    1.0    3.0    1.0
  0.28              9.0   17.0    3.0    3.0    1.0    3.0    5.0    2.0    1.0    2.0
  0.29              9.0    8.0    8.0    4.0    1.0    3.0    1.0    1.0    1.0    1.0
  0.3               9.0    9.0    3.0    3.0    2.0    2.0    2.0    2.0    1.0    1.0
  0.31              3.0    4.0    5.0    1.0    1.0    5.0    1.0    1.0    1.0    1.0
  0.32              5.0    5.0    1.0    5.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.33              4.0    4.0    2.0    4.0    3.0    3.0    2.0    1.0    1.0    1.0
  0.34              2.0    6.0    2.0    2.0    3.0    1.0    2.0    1.0    1.0    1.0
  0.35              4.0    4.0    7.0    4.0    2.0    1.0    2.0    1.0    1.0    1.0
  0.36              7.0    4.0    3.0    2.0    3.0    4.0    3.0    1.0    2.0    1.0
  0.37              4.0    9.0    3.0    2.0    3.0    4.0    2.0    1.0    1.0    2.0
  0.38              5.0    2.0    4.0    2.0    1.0    2.0    2.0    1.0    1.0    2.0
  0.39              1.0    5.0    3.0    1.0    2.0    1.0    2.0    1.0    1.0    1.0
  0.4               4.0    4.0    7.0    1.0    1.0    1.0    2.0    1.0    1.0    2.0
  0.41              6.0    2.0    7.0    1.0    2.0    2.0    1.0    1.0    1.0    1.0
  0.42              3.0    1.0    5.0    2.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.43              4.0    1.0    3.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0
  0.44              6.0    3.0    8.0    2.0    1.0    1.0    1.0    1.0    2.0    1.0
  0.45              2.0    1.0    4.0    2.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.46              2.0    2.0    4.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0
  0.47              1.0    3.0    5.0    2.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.48              3.0    3.0    5.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.49              2.0    4.0    6.0    1.0    3.0    1.0    1.0    1.0    2.0    1.0
  0.5               1.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.51              1.0    1.0    2.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0
  0.52              4.0    5.0    6.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.53              2.0    1.0    3.0    2.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.54              1.0    1.0    2.0    1.0    2.0    2.0    1.0    1.0    1.0    1.0
  0.55              3.0    1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.56              1.0    3.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.57              1.0    2.0    2.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.58              1.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.59              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.6               1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.61              1.0    1.0    6.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.62              1.0    1.0    5.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.63              2.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.64              1.0    1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.65              1.0    1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.66              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.67              1.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.69              1.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.7               2.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.71              1.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.74              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.75              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.77              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.78              1.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.79              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.8               3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.82              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.86              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.87              1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  1                 2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  [total]         448.0  438.0  247.0  213.0  119.0  117.0  105.0  104.0   94.0   82.0

erl
  0.5             367.0  358.0  170.0  135.0   41.0   40.0   28.0   27.0   17.0    1.0
  1                 5.0    4.0    1.0    2.0    2.0    1.0    1.0    1.0    1.0    5.0
  [total]         372.0  362.0  171.0  137.0   43.0   41.0   29.0   28.0   18.0    6.0

pox
  0               371.0  361.0  168.0  136.0   42.0   40.0   28.0   27.0   10.0    5.0
  0.5               1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.83              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    8.0    1.0
  [total]         373.0  363.0  172.0  138.0   44.0   42.0   30.0   29.0   19.0    7.0

vac
  0                 1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.13              3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.14              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.19              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.2               1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.22              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.24              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.26              1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.27              1.0    1.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0
  0.28              1.0    2.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.3               5.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.31              1.0    2.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.32              3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.33              2.0    1.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0
  0.34              3.0    3.0    1.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0
  0.35              3.0    2.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.36              3.0    1.0    2.0    1.0    1.0    1.0    3.0    1.0    1.0    1.0
  0.37              3.0    6.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.38              7.0    3.0    2.0    1.0    1.0    2.0    2.0    1.0    1.0    1.0
  0.39              2.0    1.0    2.0    3.0    1.0    1.0    2.0    3.0    1.0    1.0
  0.4               7.0    3.0    1.0    2.0    1.0    1.0    3.0    1.0    2.0    1.0
  0.41              4.0    5.0    1.0    2.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.42              5.0    6.0    3.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0
  0.43             10.0    6.0    2.0    1.0    2.0    1.0    2.0    1.0    1.0    1.0
  0.44             19.0    9.0    6.0    3.0    1.0    3.0    2.0    1.0    1.0    1.0
  0.45             12.0   10.0    2.0    5.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.46             11.0   23.0   14.0    5.0    3.0    1.0    1.0    1.0    1.0    1.0
  0.47             17.0   28.0   11.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.48             21.0   26.0   17.0   10.0    3.0    3.0    4.0    2.0    5.0    1.0
  0.49             21.0   36.0   20.0   13.0    1.0    7.0    4.0    3.0    2.0    1.0
  0.5              35.0   32.0   19.0   13.0    5.0    1.0    4.0    2.0    3.0    1.0
  0.51             39.0   43.0   21.0   23.0   10.0    3.0    3.0    4.0    1.0    1.0
  0.52             38.0   37.0   14.0   17.0    4.0    4.0    2.0    5.0    4.0    1.0
  0.53             38.0   33.0   13.0   16.0    6.0    3.0    3.0    2.0    1.0    2.0
  0.54             29.0   21.0   16.0   15.0    5.0    6.0    1.0    4.0    3.0    2.0
  0.55             18.0   15.0    8.0   11.0    3.0    5.0    1.0    7.0    4.0    2.0
  0.56             10.0    7.0    4.0    5.0    4.0    4.0    1.0    1.0    1.0    1.0
  0.57             11.0    6.0    6.0    4.0    2.0    4.0    1.0    3.0    1.0    1.0
  0.58              5.0    7.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    2.0
  0.59              5.0    4.0    4.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0
  0.6               5.0    4.0    1.0    1.0    2.0    3.0    1.0    1.0    1.0    1.0
  0.61              1.0    3.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.62              3.0    1.0    1.0    2.0    1.0    1.0    1.0    2.0    1.0    1.0
  0.63              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.68              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.69              3.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.72              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.73              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  [total]         418.0  408.0  217.0  183.0   89.0   87.0   75.0   74.0   64.0   52.0

nuc
  0                 2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.01              3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.11             19.0    1.0    5.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.14              3.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.16              7.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.18              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.19              3.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.21              5.0    3.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.22            190.0   99.0  109.0   74.0   29.0   26.0   24.0   18.0   15.0    3.0
  0.23              3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.24              1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.25             23.0   18.0    6.0    7.0    3.0    2.0    1.0    2.0    1.0    2.0
  0.26             14.0   19.0    7.0   10.0    2.0    2.0    2.0    3.0    2.0    1.0
  0.27             24.0   22.0   17.0   10.0    2.0    1.0    3.0    4.0    1.0    1.0
  0.28             10.0   17.0    5.0    3.0    2.0    2.0    1.0    1.0    1.0    1.0
  0.29              2.0    8.0    3.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.3               2.0    7.0    4.0    7.0    3.0    2.0    1.0    1.0    1.0    1.0
  0.31             20.0   18.0    4.0    9.0    3.0    3.0    2.0    2.0    1.0    1.0
  0.32              2.0   10.0    3.0    5.0    3.0    2.0    1.0    1.0    1.0    2.0
  0.33              3.0   20.0    3.0    2.0    1.0    3.0    1.0    1.0    1.0    1.0
  0.34              4.0    3.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.35              5.0    3.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.36              4.0    8.0    6.0    2.0    1.0    1.0    1.0    2.0    1.0    1.0
  0.37              6.0   12.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.38              6.0    8.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.39              5.0    6.0    1.0    2.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.4               4.0    5.0    1.0    3.0    1.0    1.0    1.0    2.0    1.0    1.0
  0.41              3.0    2.0    2.0    3.0    1.0    1.0    1.0    1.0    2.0    1.0
  0.42              5.0    7.0    1.0    1.0    1.0    3.0    1.0    1.0    1.0    1.0
  0.43              2.0   11.0    2.0    2.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.44              4.0    5.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.45              2.0    4.0    1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.46              1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.47              3.0    6.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0
  0.48              1.0    6.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.49              2.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.5               2.0    3.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.51              1.0    6.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.52              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.53              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.54              3.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.55              1.0    2.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.56              1.0    3.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.57              2.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.58              2.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.59              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.6               1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.61              1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.62              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.63              1.0    2.0    1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0
  0.64              2.0    3.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.65              1.0    2.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.66              1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.67              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.68              2.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.69              1.0    3.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.7               2.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.71              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.72              1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.73              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.74              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.75              1.0    4.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.79              2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.8               2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.83              1.0    1.0    1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.86              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  0.99              1.0    2.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  1                 1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0    1.0
  [total]         438.0  428.0  237.0  203.0  109.0  107.0   95.0   94.0   84.0   72.0



Time taken to build model: 0.2 seconds
Time taken to test model on training data: 0.05 seconds

=== Error on training data ===

Correctly Classified Instances        1000               84.246  %
Incorrectly Classified Instances       187               15.754  %
Kappa statistic                          0.7925
K&B Relative Info Score              83989.0755 %
K&B Information Score                 2104.3243 bits      1.7728 bits/instance
Class complexity | order 0            2955.014  bits      2.4895 bits/instance
Class complexity | scheme              877.247  bits      0.739  bits/instance
Complexity improvement     (Sf)       2077.767  bits      1.7504 bits/instance
Mean absolute error                      0.0632
Root mean squared error                  0.1567
Relative absolute error                 40.7307 %
Root relative squared error             56.3316 %
Total Number of Instances             1187     


=== Detailed Accuracy By Class ===

               TP Rate   FP Rate   Precision   Recall  F-Measure   ROC Area  Class
                 0.919     0.125      0.769     0.919     0.837      0.972    CYT
                 0.856     0.058      0.865     0.856     0.86       0.975    NUC
                 0.775     0.015      0.897     0.775     0.832      0.98     MIT
                 0.926     0.018      0.868     0.926     0.896      0.993    ME3
                 0.61      0.001      0.962     0.61      0.746      0.995    ME2
                 0.974     0.002      0.95      0.974     0.962      1        ME1
                 0.63      0          1         0.63      0.773      0.994    EXC
                 0.154     0          1         0.154     0.267      0.982    VAC
                 0.5       0          1         0.5       0.667      0.985    POX
                 1         0          1         1         1          1        ERL
Weighted Avg.    0.842     0.061      0.855     0.842     0.835      0.979


=== Confusion Matrix ===

   a   b   c   d   e   f   g   h   i   j   <-- classified as
 340  24   5   0   1   0   0   0   0   0 |   a = CYT
  42 308   4   6   0   0   0   0   0   0 |   b = NUC
  25  11 131   2   0   0   0   0   0   0 |   c = MIT
   3   5   2 125   0   0   0   0   0   0 |   d = ME3
   5   4   0   7  25   0   0   0   0   0 |   e = ME2
   1   0   0   0   0  38   0   0   0   0 |   f = ME1
   3   1   3   1   0   2  17   0   0   0 |   g = EXC
  16   3   0   3   0   0   0   4   0   0 |   h = VAC
   7   0   1   0   0   0   0   0   8   0 |   i = POX
   0   0   0   0   0   0   0   0   0   4 |   j = ERL


=== Error on test data ===

Correctly Classified Instances         146               49.1582 %
Incorrectly Classified Instances       151               50.8418 %
Kappa statistic                          0.3308
K&B Relative Info Score              10205.8924 %
K&B Information Score                  255.706  bits      0.861  bits/instance
Class complexity | order 0             746.0557 bits      2.512  bits/instance
Class complexity | scheme              580.4504 bits      1.9544 bits/instance
Complexity improvement     (Sf)        165.6053 bits      0.5576 bits/instance
Mean absolute error                      0.1209
Root mean squared error                  0.2572
Relative absolute error                 77.1443 %
Root relative squared error             91.4877 %
Total Number of Instances              297     


=== Detailed Accuracy By Class ===

               TP Rate   FP Rate   Precision   Recall  F-Measure   ROC Area  Class
                 0.613     0.314      0.471     0.613     0.533      0.731    CYT
                 0.435     0.211      0.385     0.435     0.408      0.705    NUC
                 0.427     0.054      0.727     0.427     0.538      0.808    MIT
                 0.75      0.078      0.5       0.75      0.6        0.935    ME3
                 0         0.007      0         0         0          0.838    ME2
                 0.8       0.007      0.667     0.8       0.727      0.992    ME1
                 0.25      0.007      0.5       0.25      0.333      0.846    EXC
                 0         0          0         0         0          0.596    VAC
                 0         0          0         0         0          0.793    POX
                 0         0          0         0         0          1        ERL
Weighted Avg.    0.492     0.169      0.492     0.492     0.475      0.774


=== Confusion Matrix ===

  a  b  c  d  e  f  g  h  i  j   <-- classified as
 57 32  3  1  0  0  0  0  0  0 |  a = CYT
 33 30  4  2  0  0  0  0  0  0 |  b = NUC
 25  5 32 11  1  1  0  0  0  0 |  c = MIT
  4  3  0 21  0  0  0  0  0  0 |  d = ME3
  0  2  1  5  0  0  2  0  0  0 |  e = ME2
  0  0  0  0  1  4  0  0  0  0 |  f = ME1
  1  1  2  1  0  1  2  0  0  0 |  g = EXC
  0  3  0  1  0  0  0  0  0  0 |  h = VAC
  1  2  1  0  0  0  0  0  0  0 |  i = POX
  0  0  1  0  0  0  0  0  0  0 |  j = ERL

